"DateTime","ESP8266 50G","ESP8266 55G","Water Meter"
"11/24/2025 09:08","82.1","78.0","75.0"
"11/24/2025 09:15","82.1","78.0","76.9"
"11/24/2025 09:19","81.9","78.0","78.1"
"11/24/2025 09:25","82.1","78.0","78.9"
"11/24/2025 09:29","81.8","78.0","79.3"
"11/24/2025 09:35","81.9","78.0","79.6"
"11/24/2025 09:39","81.9","78.1","79.8"
"11/24/2025 09:49","81.9","78.1","80.2"
"11/24/2025 09:59","82.2","78.1","80.3"
"11/24/2025 10:09","82.1","78.1","80.3"
"11/24/2025 10:19","82.1","78.1","71.5"
"11/24/2025 10:29","82.1","78.1","70.9"
"11/24/2025 10:39","81.9","78.1","72.7"
"11/24/2025 10:49","81.9","78.1","70.6"
"11/24/2025 11:00","81.9","78.1","72.2"
"11/24/2025 11:10","81.9","78.1","74.2"
"11/24/2025 11:20","81.9","78.2","75.8"
"11/24/2025 11:30","81.9","78.1","71.8"
"11/24/2025 11:40","82.1","78.1","73.2"
"11/24/2025 11:50","81.9","78.2","74.8"
"11/24/2025 12:00","81.9","78.1","74.4"
"11/24/2025 12:10","81.9","78.1","71.9"
"11/24/2025 12:20","81.9","78.1","71.5"
"11/24/2025 12:30","81.9","78.2","73.7"
"11/24/2025 12:40","81.9","78.1","75.0"
"11/24/2025 12:50","82.1","78.1","76.0"
"11/24/2025 13:00","82.2","78.1","76.8"
"11/24/2025 13:10","82.2","78.2","72.3"
"11/24/2025 13:20","82.3","78.1","72.2"
"11/24/2025 13:30","82.2","78.1","72.1"
"11/24/2025 13:41","82.2","78.2","71.8"
"11/24/2025 13:51","82.2","78.2","74.5"
"11/24/2025 14:01","82.2","78.2","76.1"
"11/24/2025 14:11","82.3","78.2","73.7"
"11/24/2025 14:21","82.3","78.2","72.7"
"11/24/2025 14:31","82.1","78.2","74.3"
"11/24/2025 14:41","82.1","78.2","75.4"
"11/24/2025 14:51","81.9","78.2","76.4"
"11/24/2025 15:01","81.9","78.2","71.9"
"11/24/2025 15:11","81.9","78.3","72.6"
"11/24/2025 15:21","81.9","78.3","74.3"
"11/24/2025 15:31","81.9","78.3","74.2"
"11/24/2025 15:41","81.9","78.3","75.3"
"11/24/2025 15:51","82.1","78.3","76.4"
"11/24/2025 16:01","82.1","78.3","77.2"
"11/24/2025 16:12","82.1","78.3","76.9"
"11/24/2025 16:22","82.1","78.3","76.7"
"11/24/2025 16:32","82.2","78.3","77.4"
"11/24/2025 16:42","82.2","78.2","71.5"
"11/24/2025 16:52","82.4","78.2","71.7"
"11/24/2025 17:02","82.2","78.2","70.8"
"11/24/2025 17:12","81.9","78.2","70.9"
"11/24/2025 17:22","81.9","78.3","71.9"
"11/24/2025 17:32","82.1","78.3","72.9"
"11/24/2025 17:42","82.1","78.3","71.6"
"11/24/2025 17:52","81.9","78.3","72.9"
"11/24/2025 18:02","82.1","78.3","75.3"
"11/24/2025 18:13","82.2","78.3","76.4"
"11/24/2025 18:23","82.2","78.3","75.7"
"11/24/2025 18:33","82.3","78.2","76.3"
"11/24/2025 18:43","81.9","78.2","71.9"
"11/24/2025 18:53","81.9","78.3","73.4"
"11/24/2025 19:03","81.9","78.2","74.5"
"11/24/2025 19:13","81.9","78.2","72.2"
"11/24/2025 19:23","82.1","78.2","73.3"
"11/24/2025 19:33","82.1","78.2","74.5"
"11/24/2025 19:43","82.2","78.2","75.3"
"11/24/2025 19:53","82.4","78.2","74.5"
"11/24/2025 20:03","81.9","78.2","75.2"
"11/24/2025 20:13","82.1","78.1","75.9"
"11/24/2025 20:23","82.1","78.2","70.8"
"11/24/2025 20:33","82.1","78.2","70.6"
"11/24/2025 20:43","82.1","78.2","71.9"
"11/24/2025 20:54","82.2","78.2","71.9"
"11/24/2025 21:04","82.4","78.2","73.5"
"11/24/2025 21:14","82.2","78.2","75.1"
"11/24/2025 21:24","82.1","78.2","76.2"
"11/24/2025 21:34","82.1","78.2","77.0"
"11/24/2025 21:44","82.1","78.2","71.0"
"11/24/2025 21:54","82.1","78.2","72.7"
"11/24/2025 22:04","82.2","78.2","74.3"
"11/24/2025 22:14","82.4","78.2","73.4"
"11/24/2025 22:24","82.1","78.2","74.6"
"11/24/2025 22:34","82.2","78.2","71.7"
"11/24/2025 22:44","82.1","78.2","70.9"
"11/24/2025 22:54","82.2","78.3","72.9"
"11/24/2025 23:04","82.3","78.3","74.5"
"11/24/2025 23:14","82.2","78.2","72.3"
"11/24/2025 23:25","82.2","78.2","73.1"
"11/24/2025 23:35","82.3","78.2","72.3"
"11/24/2025 23:45","81.9","78.1","72.6"
"11/24/2025 23:55","82.1","78.2","72.9"
"11/25/2025 00:00","82.3","78.1","73.1"
"11/25/2025 00:05","82.1","78.2","73.7"
"11/25/2025 00:10","82.1","78.2","74.5"
"11/25/2025 00:15","82.1","78.2","75.1"
"11/25/2025 00:20","81.9","78.2","74.5"
"11/25/2025 00:25","82.3","78.2","75.1"
"11/25/2025 00:30","82.2","78.2","75.7"
"11/25/2025 00:35","82.2","78.1","76.2"
"11/25/2025 00:40","82.1","78.1","76.7"
"11/25/2025 00:45","81.9","78.2","77.0"
"11/25/2025 00:50","82.2","78.1","77.2"
"11/25/2025 00:55","82.1","78.1","77.4"
"11/25/2025 01:00","82.3","78.1","77.7"
"11/25/2025 01:05","81.9","78.1","77.8"
"11/25/2025 01:10","81.9","78.1","77.9"
"11/25/2025 01:15","82.2","78.1","77.9"
"11/25/2025 01:20","81.9","78.1","78.0"
"11/25/2025 01:25","82.3","78.1","78.1"
"11/25/2025 01:30","82.1","78.1","78.1"
"11/25/2025 01:35","82.1","78.1","78.2"
"11/25/2025 01:40","82.1","78.1","78.2"
"11/25/2025 01:46","81.9","78.1","78.2"
"11/25/2025 01:50","82.2","78.1","78.3"
"11/25/2025 01:56","81.9","78.1","78.3"
"11/25/2025 02:01","82.3","78.1","78.3"
"11/25/2025 02:06","82.1","78.1","78.3"
"11/25/2025 02:11","82.1","78.1","78.5"
"11/25/2025 02:16","82.1","78.1","78.3"
"11/25/2025 02:21","81.9","78.0","78.5"
"11/25/2025 02:26","82.1","78.0","78.5"
"11/25/2025 02:31","81.9","78.0","78.5"
"11/25/2025 02:36","82.1","78.0","78.5"
"11/25/2025 02:41","81.9","78.1","78.5"
"11/25/2025 02:46","82.3","78.0","78.5"
"11/25/2025 02:51","81.9","78.0","78.5"
"11/25/2025 02:56","82.2","78.0","78.6"
"11/25/2025 03:01","81.9","78.0","78.7"
"11/25/2025 03:06","82.1","78.0","78.7"
"11/25/2025 03:11","82.1","78.0","78.8"
"11/25/2025 03:16","81.8","78.0","78.8"
"11/25/2025 03:21","82.1","78.0","78.8"
"11/25/2025 03:26","81.9","78.0","78.8"
"11/25/2025 03:31","82.2","78.0","78.8"
"11/25/2025 03:37","81.9","78.0","78.8"
"11/25/2025 03:41","82.3","78.0","78.8"
"11/25/2025 03:47","81.9","78.0","78.8"
"11/25/2025 03:52","82.1","78.0","78.8"
"11/25/2025 03:57","82.1","78.0","78.8"
"11/25/2025 04:02","81.9","78.0","78.8"
"11/25/2025 04:07","81.9","78.0","78.7"
"11/25/2025 04:12","81.9","78.0","78.7"
"11/25/2025 04:17","82.1","78.0","78.7"
"11/25/2025 04:22","81.9","78.0","78.7"
"11/25/2025 04:27","82.1","78.0","78.7"
"11/25/2025 04:32","81.9","78.0","78.7"
"11/25/2025 04:37","82.2","77.9","71.9"
"11/25/2025 04:42","81.9","77.9","71.5"
"11/25/2025 04:47","82.3","78.0","71.9"
"11/25/2025 04:52","82.1","78.0","73.3"
"11/25/2025 04:57","82.2","78.0","73.5"
"11/25/2025 05:02","81.9","77.9","74.8"
"11/25/2025 05:07","82.1","78.0","75.3"
"11/25/2025 05:12","82.1","78.0","77.1"
"11/25/2025 05:17","81.8","77.9","77.8"
"11/25/2025 05:22","82.1","78.0","78.0"
"11/25/2025 05:27","81.9","77.9","78.3"
"11/25/2025 05:32","82.1","77.9","78.5"
"11/25/2025 05:38","81.8","77.9","78.5"
"11/25/2025 05:42","82.1","77.9","78.5"
"11/25/2025 05:48","81.9","78.0","78.7"
"11/25/2025 05:53","82.2","77.9","78.8"
"11/25/2025 05:58","81.9","78.0","78.9"
"11/25/2025 06:03","82.3","78.0","79.1"
"11/25/2025 06:08","81.9","78.0","79.3"
"11/25/2025 06:13","82.2","78.0","79.4"
"11/25/2025 06:18","81.9","78.0","79.4"
"11/25/2025 06:23","82.1","78.0","79.4"
"11/25/2025 06:28","82.1","78.0","79.5"
"11/25/2025 06:33","82.1","78.0","79.4"
"11/25/2025 06:38","82.2","78.0","79.5"
"11/25/2025 06:43","81.9","78.0","79.5"
"11/25/2025 06:48","82.1","78.0","79.4"
"11/25/2025 06:53","82.1","78.0","79.4"
"11/25/2025 06:58","82.2","78.0","79.4"
"11/25/2025 07:03","82.1","78.0","79.5"
"11/25/2025 07:08","82.3","78.0","73.2"
"11/25/2025 07:13","82.1","78.0","72.3"
"11/25/2025 07:18","82.1","78.0","72.9"
"11/25/2025 07:23","81.9","78.0","73.6"
"11/25/2025 07:28","81.9","77.9","73.2"
"11/25/2025 07:33","82.1","77.9","73.6"
"11/25/2025 07:38","82.1","78.0","73.7"
"11/25/2025 07:43","81.9","78.0","74.3"
"11/25/2025 07:49","81.9","77.9","75.0"
"11/25/2025 07:54","81.8","78.0","73.6"
"11/25/2025 07:59","82.1","78.0","71.4"
"11/25/2025 08:04","81.9","78.0","71.9"
"11/25/2025 08:09","81.8","78.0","72.8"
"11/25/2025 08:14","81.9","77.9","73.6"
"11/25/2025 08:19","81.9","78.0","74.3"
"11/25/2025 08:24","82.1","77.9","74.9"
"11/25/2025 08:29","81.9","77.9","75.3"
"11/25/2025 08:34","82.1","77.9","75.8"
"11/25/2025 08:39","81.9","77.9","76.1"
"11/25/2025 08:44","82.1","77.9","76.4"
"11/25/2025 08:49","81.8","77.9","76.7"
"11/25/2025 08:54","82.1","77.9","76.9"
"11/25/2025 08:59","81.8","77.9","77.0"
"11/25/2025 09:04","82.1","77.9","77.2"
"11/25/2025 09:09","81.8","77.8","77.3"
"11/25/2025 09:14","82.1","77.9","77.4"
"11/25/2025 09:19","81.9","77.8","77.6"
"11/25/2025 09:24","82.1","77.9","77.7"
"11/25/2025 09:29","81.9","77.9","77.8"
"11/25/2025 09:34","82.1","77.9","77.9"
"11/25/2025 09:39","81.8","77.8","77.9"
"11/25/2025 09:44","82.1","77.9","78.0"
"11/25/2025 09:49","81.9","77.9","78.0"
"11/25/2025 09:54","82.1","77.8","78.1"
"11/25/2025 09:59","81.9","77.9","78.1"
"11/25/2025 10:04","82.2","77.9","78.2"
"11/25/2025 10:10","81.9","77.9","78.3"
"11/25/2025 10:15","82.2","77.8","78.5"
"11/25/2025 10:20","81.9","77.9","78.5"
"11/25/2025 10:25","82.2","77.8","78.6"
"11/25/2025 10:30","81.9","77.8","78.6"
"11/25/2025 10:35","82.3","77.8","78.7"
"11/25/2025 10:40","82.1","77.8","78.7"
"11/25/2025 10:45","82.2","77.8","78.7"
"11/25/2025 10:50","81.9","77.9","78.7"
"11/25/2025 10:55","82.2","77.8","78.8"
"11/25/2025 11:00","81.9","77.8","78.8"
"11/25/2025 11:05","82.1","77.8","78.8"
"11/25/2025 11:10","81.9","77.8","78.8"
"11/25/2025 11:15","82.2","77.9","78.8"
"11/25/2025 11:20","81.9","77.8","78.8"
"11/25/2025 11:25","82.2","77.8","78.8"
"11/25/2025 11:30","81.9","77.8","78.9"
"11/25/2025 11:35","82.2","77.8","78.8"
"11/25/2025 11:40","81.9","77.8","78.8"
"11/25/2025 11:45","82.1","77.8","78.9"
"11/25/2025 11:50","81.9","77.8","78.8"
"11/25/2025 11:55","82.1","77.8","78.9"
"11/25/2025 12:01","81.9","77.8","78.8"
"11/25/2025 12:06","82.1","77.8","78.8"
"11/25/2025 12:11","81.8","77.8","78.8"
"11/25/2025 12:16","82.1","77.8","78.9"
"11/25/2025 12:21","81.9","77.8","78.9"
"11/25/2025 12:26","82.1","77.8","78.9"
"11/25/2025 12:31","81.9","77.8","78.9"
"11/25/2025 12:36","82.2","77.8","78.9"
"11/25/2025 12:41","81.9","77.8","78.9"
"11/25/2025 12:46","82.2","77.8","78.9"
"11/25/2025 12:51","81.8","77.8","78.9"
"11/25/2025 12:56","82.2","77.8","78.9"
"11/25/2025 13:01","81.9","77.8","78.8"
"11/25/2025 13:06","82.1","77.8","78.9"
"11/25/2025 13:11","81.8","77.8","78.9"
"11/25/2025 13:16","82.2","77.9","78.9"
"11/25/2025 13:21","81.9","77.9","78.9"
"11/25/2025 13:26","82.2","77.9","78.8"
"11/25/2025 13:31","81.8","77.8","78.9"
"11/25/2025 13:36","82.2","77.9","78.8"
"11/25/2025 13:42","81.8","77.9","78.9"
"11/25/2025 13:46","82.2","77.9","78.8"
"11/25/2025 13:52","81.9","77.9","78.8"
"11/25/2025 13:57","82.2","77.9","78.8"
"11/25/2025 14:02","81.8","77.9","78.8"
"11/25/2025 14:07","82.2","77.9","78.8"
"11/25/2025 14:12","81.9","77.9","78.8"
"11/25/2025 14:17","82.2","77.9","78.8"
"11/25/2025 14:22","81.9","77.9","78.8"
"11/25/2025 14:27","82.2","77.9","78.8"
"11/25/2025 14:32","81.9","77.9","78.8"
"11/25/2025 14:37","82.2","77.9","78.8"
"11/25/2025 14:42","81.9","77.9","78.8"
"11/25/2025 14:47","82.2","77.9","79.5"
"11/25/2025 14:52","82.1","77.9","81.2"
"11/25/2025 14:57","81.9","77.9","81.4"
"11/25/2025 15:02","81.9","78.0","81.3"
"11/25/2025 15:07","81.8","78.0","81.3"
"11/25/2025 15:12","81.9","77.9","81.1"
"11/25/2025 15:17","81.9","78.0","80.9"
"11/25/2025 15:22","81.9","78.0","80.7"
"11/25/2025 15:27","82.1","78.0","80.6"
"11/25/2025 15:33","82.2","78.0","80.4"
"11/25/2025 15:37","81.9","78.0","80.2"
"11/25/2025 15:43","82.2","78.0","80.2"
"11/25/2025 15:48","81.9","78.0","80.0"
"11/25/2025 15:53","82.4","78.0","80.0"
"11/25/2025 15:58","82.2","78.0","79.9"
"11/25/2025 16:03","82.1","78.0","79.9"
"11/25/2025 16:08","82.1","78.0","79.8"
"11/25/2025 16:13","81.9","78.0","79.8"
"11/25/2025 16:18","82.1","78.0","79.8"
"11/25/2025 16:23","82.3","78.0","79.7"
"11/25/2025 16:28","82.1","78.0","73.1"
"11/25/2025 16:33","82.2","78.0","72.3"
"11/25/2025 16:38","82.1","78.1","72.8"
"11/25/2025 16:43","82.1","78.1","73.6"
"11/25/2025 16:48","82.1","78.1","73.2"
"11/25/2025 16:54","82.1","78.0","73.3"
"11/25/2025 16:58","82.3","78.1","73.4"
"11/25/2025 17:04","82.1","78.1","72.2"
"11/25/2025 17:08","82.3","78.1","71.6"
"11/25/2025 17:14","82.1","78.1","71.3"
"11/25/2025 17:18","82.1","78.1","71.9"
"11/25/2025 17:24","82.3","78.1","73.1"
"11/25/2025 17:28","82.2","78.2","72.6"
"11/25/2025 17:34","82.4","78.1","71.5"
"11/25/2025 17:38","82.1","78.2","71.8"
"11/25/2025 17:44","82.1","78.1","72.5"
"11/25/2025 17:48","82.2","78.2","72.7"
"11/25/2025 17:54","82.1","78.2","73.7"
"11/25/2025 17:59","82.3","78.1","74.4"
"11/25/2025 18:04","82.1","78.2","75.2"
"11/25/2025 18:09","82.1","78.1","74.1"
"11/25/2025 18:14","82.2","78.2","74.0"
"11/25/2025 18:19","82.1","78.1","71.6"
"11/25/2025 18:24","82.2","78.2","70.7"
"11/25/2025 18:29","82.1","78.1","70.8"
"11/25/2025 18:34","82.1","78.1","71.3"
"11/25/2025 18:39","82.3","78.2","71.6"
"11/25/2025 18:44","82.2","78.1","72.2"
"11/25/2025 18:54","82.2","78.1","72.2"
"11/25/2025 19:04","82.3","78.2","73.8"
"11/25/2025 19:14","82.1","78.2","75.2"
"11/25/2025 19:25","82.1","78.2","71.2"
"11/25/2025 19:35","82.1","78.2","70.7"
"11/25/2025 19:45","82.1","78.2","71.3"
"11/25/2025 19:55","82.2","78.2","71.2"
"11/25/2025 20:05","82.4","78.2","72.5"
"11/25/2025 20:15","82.1","78.2","74.0"
"11/25/2025 20:25","82.1","78.2","75.0"
"11/25/2025 20:35","82.1","78.2","75.7"
"11/25/2025 20:45","82.1","78.2","76.2"
"11/25/2025 20:55","82.2","78.2","76.6"
"11/25/2025 21:05","82.2","78.2","76.9"
"11/25/2025 21:15","82.3","78.2","77.2"
"11/25/2025 21:25","82.1","78.2","76.9"
"11/25/2025 21:35","82.1","78.2","76.8"
"11/25/2025 21:46","82.1","78.1","77.3"
"11/25/2025 21:56","81.9","78.2","73.5"
"11/25/2025 22:06","82.1","78.2","71.3"
"11/25/2025 22:16","82.3","78.2","72.7"
"11/25/2025 22:26","82.1","78.1","74.3"
"11/25/2025 22:36","82.1","78.2","71.6"
"11/25/2025 22:46","82.1","78.2","71.0"
"11/25/2025 22:56","82.1","78.2","72.1"
"11/25/2025 23:06","82.2","78.2","73.7"
"11/25/2025 23:16","82.3","78.2","75.1"
"11/25/2025 23:26","82.1","78.1","76.1"
"11/25/2025 23:36","82.1","78.2","76.7"
"11/25/2025 23:46","81.9","78.1","77.2"
"11/25/2025 23:56","81.9","78.1","76.0"
"11/26/2025 00:00","82.1","Disconnected","76.2"
"11/26/2025 00:07","82.1","78.1","76.7"
"11/26/2025 00:10","81.9","78.1","76.9"
"11/26/2025 00:17","81.9","78.1","77.2"
"11/26/2025 00:20","81.9","78.1","77.4"
"11/26/2025 00:27","81.9","78.1","77.8"
"11/26/2025 00:30","81.9","78.1","77.9"
"11/26/2025 00:37","82.1","78.1","78.0"
"11/26/2025 00:40","81.9","78.1","78.1"
"11/26/2025 00:47","82.1","78.0","78.3"
"11/26/2025 00:50","81.9","78.1","78.3"
"11/26/2025 00:57","82.1","78.0","78.5"
"11/26/2025 01:00","81.9","78.0","78.5"
"11/26/2025 01:07","81.9","78.0","78.6"
"11/26/2025 01:10","81.9","Disconnected","78.7"
"11/26/2025 01:17","81.9","78.0","78.7"
"11/26/2025 01:21","81.9","78.0","78.7"
"11/26/2025 01:27","81.9","78.0","78.8"
"11/26/2025 01:31","81.9","78.0","78.8"
"11/26/2025 01:37","81.8","78.0","78.8"
"11/26/2025 01:41","81.8","78.0","78.8"
"11/26/2025 01:47","81.9","78.0","78.9"
"11/26/2025 01:51","81.9","78.0","78.9"
"11/26/2025 01:57","81.8","78.0","78.9"
"11/26/2025 02:01","81.9","78.0","79.0"
"11/26/2025 02:08","81.9","78.0","79.1"
"11/26/2025 02:11","82.1","77.9","79.1"
"11/26/2025 02:18","81.8","77.9","79.1"
"11/26/2025 02:21","81.9","77.9","79.3"
"11/26/2025 02:28","82.1","77.9","79.3"
"11/26/2025 02:31","81.8","77.9","79.3"
"11/26/2025 02:38","82.1","78.0","79.3"
"11/26/2025 02:41","81.8","Disconnected","79.3"
"11/26/2025 02:48","82.1","77.9","79.3"
"11/26/2025 02:51","81.8","77.9","79.3"
"11/26/2025 02:58","81.9","77.9","79.3"
"11/26/2025 03:02","81.8","77.9","79.3"
"11/26/2025 03:08","81.9","77.9","79.3"
"11/26/2025 03:12","81.7","77.9","79.4"
"11/26/2025 03:18","81.8","77.9","79.4"
"11/26/2025 03:22","81.7","77.9","73.1"
"11/26/2025 03:28","81.8","77.9","72.2"
"11/26/2025 03:32","82.1","77.9","72.6"
"11/26/2025 03:38","81.8","78.0","73.6"
"11/26/2025 03:42","81.9","77.9","74.1"
"11/26/2025 03:48","81.8","77.9","74.9"
"11/26/2025 03:52","81.9","77.9","75.2"
"11/26/2025 03:59","82.1","77.9","75.8"
"11/26/2025 04:02","81.8","77.9","76.1"
"11/26/2025 04:09","82.1","78.0","76.6"
"11/26/2025 04:12","81.8","77.9","76.9"
"11/26/2025 04:19","81.9","78.0","77.1"
"11/26/2025 04:22","81.8","77.9","77.3"
"11/26/2025 04:29","81.8","77.9","77.6"
"11/26/2025 04:32","81.8","77.9","77.7"
"11/26/2025 04:39","81.8","77.9","71.6"
"11/26/2025 04:42","81.9","77.9","71.4"
"11/26/2025 04:49","82.1","77.9","71.9"
"11/26/2025 04:52","81.8","77.9","72.7"
"11/26/2025 04:59","81.9","77.9","74.1"
"11/26/2025 05:02","81.8","78.0","73.6"
"11/26/2025 05:09","81.8","77.9","75.4"
"11/26/2025 05:12","81.7","77.9","76.6"
"11/26/2025 05:19","81.7","77.9","77.9"
"11/26/2025 05:22","82.1","78.0","78.1"
"11/26/2025 05:29","81.8","77.9","78.6"
"11/26/2025 05:33","81.9","77.9","78.6"
"11/26/2025 05:39","81.9","77.9","78.8"
"11/26/2025 05:43","81.8","77.9","78.8"
"11/26/2025 05:49","82.1","78.0","79.1"
"11/26/2025 05:53","81.8","78.0","79.3"
"11/26/2025 05:59","81.9","78.0","79.5"
"11/26/2025 06:03","81.8","78.0","79.6"
"11/26/2025 06:10","81.8","78.0","79.8"
"11/26/2025 06:13","81.8","78.0","79.8"
"11/26/2025 06:20","81.8","78.0","79.8"
"11/26/2025 06:23","81.8","78.0","79.9"
"11/26/2025 06:30","81.9","78.0","79.8"
"11/26/2025 06:33","81.9","78.0","79.8"
"11/26/2025 06:40","81.8","78.0","72.8"
"11/26/2025 06:43","82.1","Disconnected","72.3"
"11/26/2025 06:50","81.9","78.0","72.9"
"11/26/2025 06:53","81.9","78.0","73.5"
"11/26/2025 07:00","81.9","78.0","73.4"
"11/26/2025 07:03","81.9","78.0","73.7"
"11/26/2025 07:10","82.1","78.0","70.9"
"11/26/2025 07:13","81.9","78.0","71.5"
"11/26/2025 07:20","81.9","78.0","72.7"
"11/26/2025 07:24","81.9","78.0","73.3"
"11/26/2025 07:30","81.9","78.0","74.3"
"11/26/2025 07:34","81.8","78.0","74.6"
"11/26/2025 07:40","81.9","78.0","75.4"
"11/26/2025 07:44","81.8","78.0","75.7"
"11/26/2025 07:50","81.8","78.0","76.2"
"11/26/2025 07:54","81.9","78.0","76.3"
"11/26/2025 08:00","81.8","78.0","76.7"
"11/26/2025 08:04","82.2","78.0","76.9"
"11/26/2025 08:10","81.8","78.0","77.1"
"11/26/2025 08:14","81.9","78.0","77.2"
"11/26/2025 08:21","82.1","77.9","77.4"
"11/26/2025 08:24","81.9","Disconnected","77.6"
"11/26/2025 08:31","81.9","78.0","77.8"
"11/26/2025 08:34","81.8","78.0","77.9"
"11/26/2025 08:41","81.9","78.0","78.2"
"11/26/2025 08:44","81.8","78.0","78.5"
"11/26/2025 08:51","81.8","78.1","78.7"
"11/26/2025 08:54","81.9","78.0","78.9"
"11/26/2025 09:01","81.8","78.0","79.0"
"11/26/2025 09:04","82.2","78.1","79.1"
"11/26/2025 09:11","81.8","78.0","79.3"
"11/26/2025 09:14","82.1","78.0","79.4"
"11/26/2025 09:21","81.9","78.0","79.4"
"11/26/2025 09:24","82.1","78.0","79.4"
"11/26/2025 09:31","82.2","78.0","79.4"
"11/26/2025 09:35","81.9","78.0","79.4"
"11/26/2025 09:41","82.2","78.0","79.4"
"11/26/2025 09:45","81.8","78.0","79.4"
"11/26/2025 09:51","81.9","78.0","79.4"
"11/26/2025 09:55","81.8","78.0","79.4"
"11/26/2025 10:01","81.9","78.0","79.4"
"11/26/2025 10:05","81.8","78.0","79.4"
"11/26/2025 10:12","81.8","78.0","79.3"
"11/26/2025 10:15","81.9","78.0","79.3"
"11/26/2025 10:22","81.8","78.0","79.3"
"11/26/2025 10:25","81.8","78.0","79.3"
"11/26/2025 10:32","81.8","78.0","79.1"
"11/26/2025 10:35","81.9","78.0","79.1"
"11/26/2025 10:42","81.8","78.0","79.1"
"11/26/2025 10:45","81.9","78.0","79.1"
"11/26/2025 10:52","81.8","78.0","79.0"
"11/26/2025 10:55","81.9","78.0","79.0"
"11/26/2025 11:02","82.1","78.0","79.0"
"11/26/2025 11:05","81.9","77.9","79.0"
"11/26/2025 11:12","81.9","77.9","79.0"
"11/26/2025 11:15","81.8","77.9","79.0"
"11/26/2025 11:22","81.8","77.9","78.9"
"11/26/2025 11:26","81.7","77.9","78.9"
"11/26/2025 11:32","81.8","77.9","78.9"
"11/26/2025 11:36","81.9","77.9","78.8"
"11/26/2025 11:42","81.8","77.9","78.8"
"11/26/2025 11:46","81.9","77.9","78.8"
"11/26/2025 11:52","81.9","77.9","78.8"
"11/26/2025 11:56","81.8","77.9","78.8"
"11/26/2025 12:03","82.1","77.9","78.7"
"11/26/2025 12:06","81.8","77.9","78.7"
"11/26/2025 12:13","81.8","77.9","78.7"
"11/26/2025 12:16","81.7","77.9","78.7"
"11/26/2025 12:23","81.7","77.9","78.7"
"11/26/2025 12:26","81.9","77.9","78.7"
"11/26/2025 12:33","81.7","77.9","78.6"
"11/26/2025 12:36","81.8","77.9","78.6"
"11/26/2025 12:43","81.9","77.9","75.8"
"11/26/2025 12:46","81.8","77.9","72.2"
"11/26/2025 12:53","81.9","77.9","72.3"
"11/26/2025 12:56","81.8","77.9","72.6"
"11/26/2025 13:03","81.8","77.9","72.8"
"11/26/2025 13:06","81.8","77.9","71.3"
"11/26/2025 13:13","81.8","78.0","71.3"
"11/26/2025 13:17","82.1","78.0","71.8"
"11/26/2025 13:23","81.8","78.0","72.5"
"11/26/2025 13:27","81.9","78.0","72.8"
"11/26/2025 13:33","82.1","78.1","73.5"
"11/26/2025 13:37","82.1","78.0","73.7"
"11/26/2025 13:43","82.1","78.1","74.1"
"11/26/2025 13:47","81.8","78.1","74.2"
"11/26/2025 13:53","82.2","78.1","74.3"
"11/26/2025 13:57","81.9","78.1","74.3"
"11/26/2025 14:04","82.1","78.1","74.4"
"11/26/2025 14:07","81.9","78.1","74.4"
"11/26/2025 14:14","82.1","78.1","70.9"
"11/26/2025 14:17","81.9","78.1","70.1"
"11/26/2025 14:24","82.1","78.1","71.0"
"11/26/2025 14:27","81.9","78.1","71.8"
"11/26/2025 14:34","82.1","78.1","73.6"
"11/26/2025 14:37","81.9","78.1","73.2"
"11/26/2025 14:44","82.1","78.1","72.7"
"11/26/2025 14:47","81.9","78.1","72.9"
"11/26/2025 14:54","82.1","78.1","73.5"
"11/26/2025 14:57","82.1","78.1","73.7"
"11/26/2025 15:04","82.1","78.1","71.2"
"11/26/2025 15:07","82.1","78.1","70.5"
"11/26/2025 15:14","82.1","78.1","70.6"
"11/26/2025 15:17","81.9","78.1","70.6"
"11/26/2025 15:24","82.3","78.1","71.5"
"11/26/2025 15:28","81.9","78.1","71.8"
"11/26/2025 15:34","82.1","78.1","70.7"
"11/26/2025 15:38","82.1","78.1","70.7"
"11/26/2025 15:44","81.9","78.1","71.7"
"11/26/2025 15:48","82.2","78.1","71.9"
"11/26/2025 15:54","81.9","78.2","72.7"
"11/26/2025 15:58","82.2","78.2","73.1"
"11/26/2025 16:04","81.9","78.2","72.8"
"11/26/2025 16:08","82.4","78.2","71.3"
"11/26/2025 16:15","81.9","78.2","71.7"
"11/26/2025 16:18","82.1","78.2","72.1"
"11/26/2025 16:25","81.9","78.2","72.9"
"11/26/2025 16:28","82.1","78.2","71.4"
"11/26/2025 16:35","81.9","78.2","71.4"
"11/26/2025 16:38","81.9","78.2","71.0"
"11/26/2025 16:45","82.1","78.1","72.1"
"11/26/2025 16:48","82.1","78.2","72.2"
"11/26/2025 16:55","81.9","78.1","72.8"
"11/26/2025 16:58","82.3","78.1","73.2"
"11/26/2025 17:05","81.9","78.2","73.5"
"11/26/2025 17:08","82.2","78.2","73.8"
"11/26/2025 17:15","82.1","78.2","74.3"
"11/26/2025 17:18","82.1","78.2","74.4"
"11/26/2025 17:25","82.1","78.2","74.8"
"11/26/2025 17:28","82.1","78.2","74.9"
"11/26/2025 17:35","82.1","78.2","75.0"
"11/26/2025 17:39","81.9","78.2","75.0"
